Aaapai;Ano;Apf;Apreensao Drogas Sem Autor;Cmba;Cmp;Furto Bicicleta;Mcirc;Mes;Mes Ano;Munic;Mês (Nome);Posse Drogas;Regiao;Roubo Bicicleta;Trafico Drogas;Aisp;Ameaca;Apreensao Drogas;Cisp;Cvli;Encontro Cadaver;Encontro Ossada;Estelionato;Estupro;Extorsao;Fase;Furto Celular;Furto Coletivo;Furto Transeunte;Furto Veiculos;Hom Culposo;Hom Doloso;Hom Por Interv Policial;Latrocinio;Lesao Corp Culposa;Lesao Corp Dolosa;Lesao Corp Morte;Letalidade Violenta;Outros Furtos;Outros Roubos;Pessoas Desaparecidas;Pol Civis Mortos Serv;Pol Militares Mortos Serv;Recuperacao Veiculos;Registro Ocorrencias;Risp;Roubo Apos Saque;Roubo Banco;Roubo Carga;Roubo Celular;Roubo Comercio;Roubo Conducao Saque;Roubo Cx Eletronico;Roubo Em Coletivo;Roubo Residencia;Roubo Rua;Roubo Transeunte;Roubo Veiculo;Sequestro;Sequestro Relampago;Tentat Hom;Total Furtos;Total Roubos
2;2017;6;0;1;5;0;3304003;4;2017m04;Piraí;Abril;2;Interior;0;5;10;10;7;94;0;0;0;2;1;1;3;0;0;0;4;3;0;0;0;10;8;0;0;13;2;0;0;0;2;86;5;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;17;4
13;2017;80;4;1;39;1;3306305;4;2017m04;Volta Redonda;Abril;10;Interior;0;39;28;46;52;93;9;0;0;28;1;1;3;9;3;13;12;4;9;0;0;10;66;0;9;81;8;2;0;0;3;548;5;0;0;2;5;10;0;0;0;0;37;32;2;0;0;11;119;59
2;2017;25;0;0;7;1;3306107;4;2017m04;Valença;Abril;5;Interior;0;9;10;34;14;91;2;0;0;4;1;0;3;1;0;0;0;0;2;0;0;2;43;0;2;15;1;0;0;0;0;141;5;0;0;2;0;0;0;0;1;1;3;2;0;0;0;4;17;7
14;2017;59;0;2;16;1;3304201;4;2017m04;Resende;Abril;9;Interior;0;27;37;55;35;89;2;0;0;22;8;0;3;8;5;5;5;0;2;0;0;6;65;0;2;78;1;5;0;0;6;447;5;0;0;0;0;5;0;0;8;1;25;17;1;0;0;4;102;33
4;2017;22;0;0;8;0;3302254;4;2017m04;Itatiaia;Abril;12;Interior;0;10;37;20;19;99;3;0;0;1;1;2;3;2;0;2;1;0;3;0;0;1;16;0;3;12;4;0;0;0;2;112;5;0;0;0;0;1;0;0;1;1;3;2;1;0;0;0;17;10
0;2017;12;0;0;4;0;9999999;4;2017m04;Miguel Pereira;Abril;4;Interior;0;2;10;21;6;96;0;0;0;2;3;0;3;1;0;1;4;2;0;0;0;9;17;0;0;27;2;0;0;0;5;129;5;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;33;4
6;2017;29;4;1;10;1;3300308;4;2017m04;Barra do Pirai;Abril;4;Interior;0;22;10;28;30;88;4;0;0;3;5;1;3;6;0;1;2;2;4;0;0;8;41;0;4;17;2;5;0;0;0;204;5;0;0;0;2;0;0;0;0;1;3;1;0;0;0;3;27;6
11;2017;43;4;0;14;0;3300100;4;2017m04;Angra dos Reis;Abril;4;Interior;0;29;33;33;36;166;4;0;0;17;5;0;3;1;0;3;9;1;4;1;0;9;42;0;5;22;6;7;0;0;16;324;5;0;0;0;3;3;0;0;4;2;18;11;7;0;0;25;35;36
0;2017;1;0;0;1;0;3304508;5;2017m05;Rio das Flores;Maio;0;Interior;0;0;10;8;0;92;0;0;0;1;0;0;3;2;0;0;0;0;0;0;0;3;4;0;0;3;0;0;0;0;0;29;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
0;2017;5;1;0;0;0;3301801;5;2017m05;Engenheiro Paulo de Frontin;Maio;9;Interior;0;3;10;10;12;98;0;0;0;1;0;0;3;1;0;0;1;0;0;0;0;7;5;0;0;7;0;1;0;0;1;58;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0
3;2017;4;0;0;5;0;3306206;5;2017m05;Vassouras;Maio;7;Interior;0;7;10;10;14;95;0;0;0;4;1;0;3;4;0;2;4;0;0;0;0;2;10;0;0;29;0;0;0;0;2;115;5;0;0;0;1;0;0;0;0;0;3;2;0;0;0;0;39;3
0;2017;3;0;2;3;0;3303955;5;2017m05;Pinheiral;Maio;1;Interior;0;2;28;13;2;101;1;0;0;3;0;0;3;2;0;0;0;0;1;0;0;4;8;0;1;10;0;0;0;0;0;69;5;0;0;0;0;2;0;0;1;0;3;2;0;0;0;0;12;5
0;2017;3;0;3;4;1;3303807;5;2017m05;Paraty;Maio;0;Interior;0;4;33;15;4;167;4;0;0;10;1;1;3;4;0;3;2;0;4;0;0;3;12;0;4;18;0;1;0;0;4;134;5;0;0;0;1;2;0;0;0;0;1;0;4;0;0;0;28;7
3;2017;11;0;0;4;0;9999992;5;2017m05;Porto Real;Maio;0;Interior;0;8;37;12;8;100;3;0;0;1;0;0;3;4;0;2;0;1;3;0;0;1;6;0;3;10;0;0;0;0;1;68;5;0;0;0;0;1;0;0;0;0;3;3;0;0;0;2;16;4
4;2017;17;2;1;6;2;3306107;5;2017m05;Valença;Maio;5;Interior;0;17;10;23;24;91;0;0;0;3;3;0;3;3;0;0;1;1;0;0;0;7;22;0;0;24;1;0;0;0;1;148;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;30;2
1;2017;9;1;1;7;3;3302254;5;2017m05;Itatiaia;Maio;4;Interior;0;5;37;18;10;99;1;0;0;1;3;0;3;2;0;0;1;1;1;0;0;3;21;0;1;17;1;0;0;0;2;112;5;0;0;1;0;2;0;0;0;0;1;1;3;0;0;0;23;8
3;2017;22;4;0;15;4;3300308;5;2017m05;Barra do Pirai;Maio;7;Interior;0;25;10;24;34;88;0;0;0;8;5;1;3;3;0;1;3;1;0;0;0;8;58;0;0;29;0;3;0;0;2;250;5;0;0;0;1;0;0;0;0;0;1;0;0;0;0;4;40;1
9;2017;55;1;0;12;0;3300407;5;2017m05;Barra Mansa;Maio;6;Interior;0;26;28;30;32;90;4;0;0;14;3;2;3;5;1;13;4;1;4;0;0;6;42;0;4;44;2;0;0;0;4;344;5;0;0;1;2;3;0;0;2;0;12;8;1;0;0;9;67;19
0;2017;1;1;0;13;0;3304409;5;2017m05;Rio Claro;Maio;2;Interior;0;2;33;1;5;168;1;0;0;1;0;0;3;0;0;0;2;2;1;0;0;12;5;0;1;6;0;1;0;0;0;63;5;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;8;2
13;2017;56;3;0;24;0;3306305;5;2017m05;Volta Redonda;Maio;15;Interior;0;37;28;60;52;93;3;0;0;43;5;2;3;15;1;18;17;3;3;0;0;24;66;0;3;108;5;2;0;0;9;695;5;0;0;2;14;14;0;0;0;0;54;40;1;0;0;15;159;76
0;2017;14;0;0;16;0;3304003;5;2017m05;Piraí;Maio;8;Interior;0;4;10;7;12;94;1;0;0;3;0;0;3;2;0;0;0;4;1;0;0;5;16;0;1;16;1;1;0;0;0;107;5;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;18;4
0;2017;3;0;0;3;0;9999999;5;2017m05;Miguel Pereira;Maio;5;Interior;0;0;10;30;5;96;1;0;0;3;1;0;3;2;0;1;6;4;1;0;0;5;23;0;1;18;0;0;0;0;1;137;5;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;27;2
1;2017;4;0;0;4;0;3302809;5;2017m05;Mendes;Maio;1;Interior;0;0;10;1;1;97;0;0;0;3;1;0;3;0;0;0;0;0;0;0;0;2;4;0;0;9;0;0;0;0;0;36;5;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;9;2
7;2017;43;8;0;27;0;3300100;5;2017m05;Angra dos Reis;Maio;2;Interior;0;37;33;49;47;166;4;0;0;14;1;0;3;4;2;5;19;3;4;0;0;23;46;0;4;43;1;2;0;0;15;416;5;0;0;3;4;6;0;0;16;2;36;16;4;0;0;13;73;52
11;2017;49;0;1;17;3;3304201;5;2017m05;Resende;Maio;10;Interior;0;27;37;51;36;89;4;0;0;25;3;0;3;11;0;7;9;5;4;0;0;12;63;0;4;68;8;1;0;0;4;467;5;0;0;1;5;13;0;0;0;2;25;20;1;0;0;2;98;50
1;2017;5;2;0;7;0;3304409;6;2017m06;Rio Claro;Junho;3;Interior;0;4;33;1;8;168;0;0;0;0;0;0;3;2;0;0;1;0;0;0;0;2;3;0;0;8;0;0;0;0;1;56;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;11;2
1;2017;3;0;0;3;1;3302809;6;2017m06;Mendes;Junho;3;Interior;0;1;10;2;4;97;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;2;7;0;0;5;0;0;0;0;0;39;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0
0;2017;0;1;0;0;0;3304508;6;2017m06;Rio das Flores;Junho;4;Interior;0;0;10;3;5;92;1;0;0;0;0;0;3;0;0;0;0;0;1;0;0;3;2;0;1;1;0;0;0;0;0;26;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
1;2017;4;0;0;2;0;3301801;6;2017m06;Engenheiro Paulo de Frontin;Junho;7;Interior;0;6;10;2;13;98;0;0;0;0;1;0;3;0;0;0;1;0;0;0;0;7;3;0;0;3;0;0;0;0;0;42;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
1;2017;7;0;0;16;0;9999999;6;2017m06;Miguel Pereira;Junho;4;Interior;0;4;10;16;8;96;1;0;0;3;1;0;3;7;1;5;2;0;1;0;0;7;25;0;1;20;0;0;0;0;1;158;5;0;0;1;0;1;0;0;1;0;2;1;1;0;0;2;35;5
2;2017;8;0;0;3;0;3302601;6;2017m06;Mangaratiba;Junho;1;Interior;0;7;33;25;8;165;1;0;0;5;4;0;3;2;0;2;6;0;1;0;0;6;17;0;1;28;1;2;0;0;3;164;5;0;0;0;2;0;0;0;4;0;11;5;6;0;0;0;38;18
2;2017;14;0;0;8;0;3304003;6;2017m06;Piraí;Junho;4;Interior;0;8;10;6;11;94;0;0;0;2;2;0;3;1;0;0;1;1;0;0;0;0;8;0;0;12;0;1;0;0;1;77;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;1
3;2017;19;0;1;13;0;3306107;6;2017m06;Valença;Junho;6;Interior;0;12;10;35;18;91;0;0;0;11;2;0;3;1;0;1;0;1;0;0;0;5;22;0;0;24;0;0;0;0;1;177;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;26;1
1;2017;31;2;0;15;0;3300407;6;2017m06;Barra Mansa;Junho;6;Interior;0;27;28;47;35;90;1;0;0;16;2;0;3;13;0;9;8;3;1;0;0;8;49;0;1;46;1;4;0;0;7;380;5;0;0;1;2;2;0;0;2;0;20;16;1;0;0;8;76;25
4;2017;31;2;0;13;3;3300308;6;2017m06;Barra do Pirai;Junho;10;Interior;0;17;10;31;28;88;2;0;0;4;0;0;3;7;0;1;1;5;2;0;0;15;42;0;2;25;3;0;0;0;5;213;5;0;0;1;3;0;0;0;1;0;7;3;0;0;0;3;37;11
1;2017;3;1;0;8;0;3303955;6;2017m06;Pinheiral;Junho;0;Interior;0;1;28;12;2;101;1;0;0;2;1;0;3;4;1;0;1;0;1;0;0;0;10;0;1;8;0;1;0;0;0;94;5;0;0;0;1;0;0;0;0;1;3;2;0;0;0;1;14;4
15;2017;72;6;2;21;0;3306305;6;2017m06;Volta Redonda;Junho;6;Interior;0;46;28;68;57;93;6;0;0;52;4;2;3;21;4;9;21;3;6;0;0;15;56;0;6;128;8;2;0;0;10;676;5;1;0;1;4;5;0;0;0;0;40;36;4;0;0;3;183;59
0;2017;7;0;0;1;0;3301801;7;2017m07;Engenheiro Paulo de Frontin;Julho;4;Interior;0;5;10;3;9;98;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;5;0;0;3;0;1;0;0;0;39;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
0;2017;0;1;0;5;0;3303955;7;2017m07;Pinheiral;Julho;3;Interior;0;2;28;10;6;101;4;0;0;4;0;0;3;2;0;1;0;0;4;0;0;4;6;0;4;10;0;0;0;0;0;82;5;0;0;0;1;0;0;0;0;0;7;6;0;0;0;1;13;7
1;2017;11;0;0;2;0;3302809;7;2017m07;Mendes;Julho;1;Interior;0;7;10;4;8;97;1;0;0;3;2;0;3;1;0;0;1;0;1;0;0;0;7;0;1;5;0;0;0;0;0;45;5;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;7;1
0;2017;3;0;1;6;0;3304409;7;2017m07;Rio Claro;Julho;1;Interior;0;2;33;5;3;168;0;0;0;0;1;0;3;2;0;0;0;0;0;0;0;4;12;0;0;3;0;0;0;0;0;54;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
1;2017;11;1;1;10;0;3306107;7;2017m07;Valença;Julho;10;Interior;0;8;10;37;19;91;1;0;0;7;3;0;3;5;0;2;2;0;1;0;0;6;31;0;1;27;0;1;0;0;0;189;5;0;0;0;0;1;0;0;0;0;3;3;0;0;0;1;36;4
1;2017;9;1;2;4;0;3306206;7;2017m07;Vassouras;Julho;5;Interior;0;4;10;7;10;95;0;0;0;2;1;0;3;3;0;0;2;0;0;0;0;2;19;0;0;9;0;0;0;0;2;73;5;0;0;0;2;0;0;0;0;0;3;1;0;0;0;0;14;3
0;2017;1;0;0;1;0;9999999;7;2017m07;Miguel Pereira;Julho;5;Interior;0;2;10;5;7;96;0;0;0;3;4;0;3;1;0;1;2;1;0;0;0;14;15;0;0;21;1;1;0;0;2;105;5;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;25;3
7;2017;42;1;0;15;5;3304201;7;2017m07;Resende;Julho;10;Interior;0;20;37;45;27;89;4;0;0;18;1;1;3;6;1;8;6;1;4;0;0;7;47;0;4;48;3;4;0;0;7;360;5;0;0;0;2;2;0;0;0;0;14;12;4;0;0;5;74;23
0;2017;1;0;0;0;0;3304508;7;2017m07;Rio das Flores;Julho;0;Interior;0;0;10;3;0;92;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;15;3;0;0;6;0;0;0;0;0;24;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
5;2017;34;4;0;13;0;3300100;7;2017m07;Angra dos Reis;Julho;21;Interior;0;21;33;44;46;166;4;0;0;21;9;0;3;6;2;2;9;3;4;1;0;17;55;0;5;62;4;4;0;0;11;479;5;0;0;0;9;6;0;0;27;0;61;25;12;0;0;9;81;83
0;2017;6;0;0;1;0;3304003;7;2017m07;Piraí;Julho;5;Interior;0;3;10;4;8;94;0;0;0;3;0;0;3;5;0;0;1;0;0;0;0;1;7;0;0;8;0;1;0;0;0;63;5;0;0;0;0;0;0;0;1;1;3;2;0;0;0;0;14;4
1;2017;2;1;0;5;5;3302254;7;2017m07;Itatiaia;Julho;8;Interior;0;2;37;15;11;99;1;0;0;2;0;0;3;1;0;0;2;0;1;0;0;4;13;0;1;11;2;0;0;0;1;102;5;0;0;0;0;0;0;0;1;1;2;1;0;0;0;1;19;5
0;2017;1;2;0;1;0;3301801;8;2017m08;Engenheiro Paulo de Frontin;Agosto;7;Interior;0;1;10;5;10;98;0;0;0;1;0;0;3;0;0;1;0;0;0;0;0;4;5;0;0;4;0;0;0;0;0;38;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
1;2017;3;1;0;6;0;3304409;8;2017m08;Rio Claro;Agosto;2;Interior;0;2;33;5;5;168;0;0;0;1;0;0;3;1;0;1;1;0;0;0;0;3;4;0;0;4;0;0;0;0;1;47;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0
0;2017;1;0;0;0;0;3304508;8;2017m08;Rio das Flores;Agosto;0;Interior;0;2;10;5;2;92;0;0;0;1;0;0;3;0;0;0;1;0;0;0;0;1;2;0;0;0;0;1;0;0;0;24;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2;2017;14;0;0;4;1;3302809;8;2017m08;Mendes;Agosto;2;Interior;0;7;10;10;9;97;0;0;0;3;1;0;3;0;0;0;1;0;0;0;0;1;4;0;0;7;0;0;0;0;2;60;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0
0;2017;3;1;0;5;0;3306206;8;2017m08;Vassouras;Agosto;8;Interior;0;4;10;15;13;95;0;0;0;2;1;0;3;2;0;0;0;0;0;0;0;6;18;0;0;8;0;2;0;0;0;91;5;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;10;2
0;2017;9;1;0;3;0;9999999;8;2017m08;Miguel Pereira;Agosto;9;Interior;0;7;10;21;17;96;0;0;0;2;3;0;3;2;0;1;0;0;0;0;0;8;24;0;0;25;0;0;0;0;0;148;5;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;28;1
4;2017;8;1;4;3;1;9999992;8;2017m08;Porto Real;Agosto;1;Interior;0;9;37;10;11;100;1;0;0;2;0;0;3;1;0;0;0;0;1;0;0;5;11;0;1;6;1;0;0;0;0;83;5;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;8;3
0;2017;20;1;0;14;0;3302601;8;2017m08;Mangaratiba;Agosto;6;Interior;0;5;33;36;11;165;3;0;0;8;2;1;3;1;1;4;4;0;3;0;0;2;23;0;3;26;7;2;0;0;5;215;5;0;0;0;2;1;0;0;0;0;3;1;2;0;0;0;36;13
1;2017;16;0;0;9;0;3304003;8;2017m08;Piraí;Agosto;5;Interior;0;11;10;2;16;94;0;0;0;2;0;0;3;2;0;0;0;1;0;0;0;1;5;0;0;16;1;0;0;0;5;83;5;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;18;3
0;2017;32;1;1;35;4;3302254;8;2017m08;Itatiaia;Agosto;39;Interior;0;18;37;20;57;99;0;0;0;4;0;1;3;1;0;0;2;1;0;0;0;2;18;0;0;20;1;0;0;0;1;197;5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;4;27;2
3;2017;26;1;6;45;2;3303807;8;2017m08;Paraty;Agosto;5;Interior;0;8;33;17;13;167;2;0;0;3;0;0;3;1;2;0;3;1;2;0;0;12;15;0;2;17;0;0;0;0;7;199;5;0;0;0;1;0;0;0;3;1;4;0;0;0;0;1;25;5
16;2017;43;1;1;16;1;3304201;8;2017m08;Resende;Agosto;8;Interior;0;25;37;38;34;89;1;0;0;18;6;1;3;11;0;8;3;1;1;0;0;6;33;0;1;56;5;1;0;0;6;383;5;0;0;0;5;6;0;0;0;1;19;14;6;0;0;4;79;37
2;2017;5;0;1;7;0;3306107;8;2017m08;Valença;Agosto;9;Interior;0;3;10;32;11;91;0;0;0;8;2;0;3;0;0;1;2;4;0;0;0;10;30;0;0;25;0;0;0;0;0;173;5;0;0;0;0;0;0;0;0;2;2;2;0;0;0;4;28;4
0;2017;0;1;0;1;0;3304508;9;2017m09;Rio das Flores;Setembro;4;Interior;0;0;10;5;5;92;0;0;0;3;0;0;3;1;0;0;0;0;0;0;0;0;4;0;0;2;1;0;0;0;0;34;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1
0;2017;7;1;0;0;0;3301801;9;2017m09;Engenheiro Paulo de Frontin;Setembro;2;Interior;0;3;10;10;5;98;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;1;3;0;0;6;0;0;0;0;0;37;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0
3;2017;5;1;0;3;0;9999992;9;2017m09;Porto Real;Setembro;0;Interior;0;3;37;10;4;100;0;0;0;2;0;0;3;3;0;1;3;0;0;0;0;1;14;0;0;12;0;1;0;0;0;112;5;0;0;0;0;2;0;0;0;0;2;2;2;0;0;0;19;6
0;2017;4;0;0;1;2;3306206;9;2017m09;Vassouras;Setembro;7;Interior;0;2;10;19;9;95;2;0;0;4;0;0;3;4;0;0;3;0;2;0;0;1;17;0;2;10;0;2;0;0;2;108;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0
0;2017;6;0;0;1;0;3302809;9;2017m09;Mendes;Setembro;1;Interior;0;2;10;9;3;97;0;0;0;0;1;0;3;2;0;0;0;0;0;0;0;3;6;0;0;10;0;0;0;0;1;49;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;12;1
1;2017;3;1;0;4;1;9999999;9;2017m09;Miguel Pereira;Setembro;11;Interior;0;2;10;23;14;96;1;0;0;3;1;0;3;1;0;1;1;0;1;0;0;8;25;0;1;21;0;0;0;0;1;142;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0
7;2017;16;2;0;39;0;3306107;9;2017m09;Valença;Setembro;10;Interior;0;15;10;26;27;91;1;0;0;6;3;0;3;2;0;2;2;0;1;0;0;4;23;0;1;27;0;0;0;0;2;194;5;0;0;1;0;0;0;0;0;0;1;1;0;0;0;2;33;2
11;2017;45;1;0;14;1;3304201;9;2017m09;Resende;Setembro;7;Interior;0;18;37;45;25;89;7;0;0;17;9;0;3;7;1;6;11;0;7;0;0;7;63;0;7;40;7;3;0;0;8;418;5;0;0;1;9;3;0;0;0;0;23;14;3;0;0;4;66;37
0;2017;1;0;1;5;0;3303955;9;2017m09;Pinheiral;Setembro;4;Interior;0;4;28;14;8;101;0;0;0;1;0;0;3;4;0;1;1;0;0;0;0;1;18;0;0;10;2;0;0;0;1;98;5;0;0;0;1;0;0;0;0;0;3;2;0;0;0;0;16;5
1;2017;22;0;0;1;0;3304003;9;2017m09;Piraí;Setembro;11;Interior;0;3;10;6;14;94;0;0;0;4;1;1;3;1;0;0;0;0;0;0;0;1;11;0;0;11;1;2;0;0;0;75;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;12;2
1;2017;7;3;0;9;1;3303807;9;2017m09;Paraty;Setembro;12;Interior;0;5;33;11;20;167;1;0;0;4;0;0;3;3;1;0;1;1;1;0;0;15;12;0;1;9;4;0;0;0;5;159;5;0;0;0;0;1;0;0;0;0;2;2;0;0;0;3;15;7
1;2017;19;2;1;12;0;3302254;9;2017m09;Itatiaia;Setembro;64;Interior;0;10;37;28;76;99;3;0;0;1;1;1;3;2;0;0;1;1;3;0;0;0;21;0;3;29;4;1;0;0;1;215;5;0;0;0;0;1;0;0;0;0;1;1;2;0;0;5;32;8
5;2017;31;5;1;9;2;3300308;9;2017m09;Barra do Pirai;Setembro;5;Interior;0;11;10;34;20;88;5;0;0;11;7;0;3;5;0;0;1;3;5;0;0;14;48;0;5;13;1;1;0;0;0;203;5;0;0;0;2;0;0;0;0;0;5;3;0;0;0;1;21;6
7;2017;36;5;1;16;0;3300100;9;2017m09;Angra dos Reis;Setembro;17;Interior;0;20;33;52;42;166;5;0;0;15;12;1;3;7;1;4;4;5;5;4;0;24;58;0;9;50;7;2;0;0;9;474;5;1;0;1;4;8;0;0;11;1;53;38;10;0;0;13;66;81
10;2017;35;4;0;10;2;3300407;9;2017m09;Barra Mansa;Setembro;6;Interior;0;25;28;41;33;90;2;0;0;10;3;3;3;4;1;20;12;1;2;0;0;9;53;0;2;48;1;4;0;0;17;364;5;2;0;0;4;0;0;0;1;1;18;13;1;0;0;8;87;23
1;2017;10;1;0;7;1;9999999;10;2017m10;Miguel Pereira;Outubro;12;Interior;0;6;10;23;19;96;0;0;0;6;0;0;3;0;0;1;3;0;0;0;0;12;10;0;0;21;0;1;0;0;1;139;5;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;26;1
0;2017;1;0;0;8;0;9999992;10;2017m10;Porto Real;Outubro;1;Interior;0;0;37;11;1;100;1;0;0;1;0;0;3;1;0;0;1;0;1;0;0;1;16;0;1;14;1;0;0;0;1;98;5;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;16;4
2;2017;0;0;0;1;0;3302809;10;2017m10;Mendes;Outubro;1;Interior;0;1;10;8;2;97;0;0;0;4;1;0;3;1;0;0;0;0;0;0;0;4;7;0;0;4;0;0;0;0;1;43;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
0;2017;2;0;0;2;1;3304508;10;2017m10;Rio das Flores;Outubro;2;Interior;0;1;10;7;3;92;0;0;0;1;1;0;3;0;0;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;32;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
0;2017;4;1;0;3;0;3303955;10;2017m10;Pinheiral;Outubro;4;Interior;0;2;28;18;6;101;2;0;0;0;1;0;3;2;1;0;0;0;2;0;0;1;21;0;2;11;0;4;0;0;1;104;5;0;0;0;1;0;0;0;0;0;3;2;1;0;0;0;14;4
2;2017;0;0;0;5;0;3304409;10;2017m10;Rio Claro;Outubro;0;Interior;0;1;33;8;1;168;0;0;0;0;2;0;3;2;0;0;1;0;0;0;0;4;12;0;0;5;1;0;0;0;2;65;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;1
0;2017;5;1;1;0;0;3301801;10;2017m10;Engenheiro Paulo de Frontin;Outubro;7;Interior;0;5;10;2;13;98;0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;9;7;0;0;0;0;0;0;0;0;31;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1
0;2017;4;1;0;3;1;3306206;10;2017m10;Vassouras;Outubro;6;Interior;0;2;10;17;9;95;0;0;0;4;1;1;3;20;0;1;1;0;0;0;0;4;26;0;0;21;0;3;0;0;1;133;5;0;0;1;1;1;0;0;2;0;7;4;0;0;0;0;44;9
2;2017;9;0;3;2;0;3303807;10;2017m10;Paraty;Outubro;2;Interior;0;2;33;15;4;167;2;0;0;2;4;1;3;4;0;0;8;0;2;0;0;2;15;0;2;21;0;0;0;0;2;145;5;0;0;0;0;2;0;0;1;0;2;1;0;0;0;9;33;4
0;2017;4;1;0;6;0;3304003;10;2017m10;Piraí;Outubro;3;Interior;0;3;10;8;7;94;0;0;0;4;2;0;3;2;0;0;1;1;0;0;0;4;13;0;0;17;1;2;0;0;2;91;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;1
1;2017;12;0;0;9;1;3306107;10;2017m10;Valença;Outubro;11;Interior;0;4;10;33;15;91;0;0;0;9;5;0;3;2;0;0;1;1;0;0;0;8;31;0;0;16;0;0;0;0;0;189;5;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;20;2
3;2017;5;0;1;3;0;3302601;10;2017m10;Mangaratiba;Outubro;0;Interior;0;5;33;37;5;165;1;0;0;5;0;2;3;3;1;3;2;5;1;0;0;13;27;0;1;29;2;1;0;0;1;189;5;0;0;1;3;0;0;0;2;1;9;4;3;0;0;2;38;16
0;2017;0;0;0;1;0;3304508;11;2017m11;Rio das Flores;Novembro;0;Interior;0;0;10;5;0;92;0;0;0;2;0;0;3;1;0;0;0;0;0;0;0;1;7;0;0;3;0;0;0;0;0;24;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
0;2017;3;0;0;1;0;3302809;11;2017m11;Mendes;Novembro;2;Interior;0;2;10;4;4;97;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;4;0;0;5;0;0;0;0;0;34;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
0;2017;6;0;0;3;1;3303955;11;2017m11;Pinheiral;Novembro;3;Interior;0;7;28;15;10;101;0;0;0;3;0;0;3;1;0;0;1;0;0;0;0;0;22;0;0;15;0;0;0;0;2;82;5;0;0;0;2;0;0;0;0;0;3;1;0;0;0;0;18;3
0;2017;4;0;0;4;0;3304003;11;2017m11;Piraí;Novembro;7;Interior;0;2;10;12;9;94;1;0;0;1;1;0;3;0;0;0;1;0;1;0;0;5;10;0;1;9;0;0;0;0;3;80;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;10;1
